id,pair,label,sentence,cleaned_text,tokens,n_tokens_raw,n_tokens_clean
93,pair1,positive,ប៉ុន្តែ នៅក្នុងទំនាក់ទំនងកម្រិតអ្វីក៏ដោយ បើគេមានភាពស្មោះត្រង់ក្នុងការកសាង «មិត្តភាព» នោះគេនឹងមានការថ្លឹងថ្លែង នឹងមានការក្រែងចំពោះយើង។,ប៉ុន្តែ នៅក្នុង ទំនាក់ទំនង កម្រិត អ្វី ក៏ដោយ មាន ភាពស្មោះត្រង់ ការកសាង មិត្តភាព មាន ការ ថ្លឹងថ្លែង មាន ការ ក្រែង,"['ប៉ុន្តែ', 'នៅក្នុង', 'ទំនាក់ទំនង', 'កម្រិត', 'អ្វី', 'ក៏ដោយ', 'មាន', 'ភាពស្មោះត្រង់', 'ការកសាង', 'មិត្តភាព', 'មាន', 'ការ', 'ថ្លឹងថ្លែង', 'មាន', 'ការ', 'ក្រែង']",28,16
94,pair1,negative,អេឡុន ម៉ាស និង ហ្សេឡេនស្គី ប៉ះសម្តីគ្នាលើបណ្តាញសង្គមធ្វីតធ័រ ជុំវិញផែនការសន្តិភាពអ៊ុយក្រែន,អេឡុន ម៉ាស ហ្សេឡេន ស្គី ប៉ះ សម្តី បណ្តាញ សង្គម ធ្វីតធ័រ ជុំវិញ ផែនការ សន្តិភាព អ៊ុយក្រែន,"['អេឡុន', 'ម៉ាស', 'ហ្សេឡេន', 'ស្គី', 'ប៉ះ', 'សម្តី', 'បណ្តាញ', 'សង្គម', 'ធ្វីតធ័រ', 'ជុំវិញ', 'ផែនការ', 'សន្តិភាព', 'អ៊ុយក្រែន']",16,13
95,pair1,negative,វីដេអូ ៖ ក្រសួងអប់រំ កំពុងធ្វើការស្រាវជ្រាវករណីនាយកវិទ្យាល័យសេរីភាពវាយសិស្សស្រីម្នាក់,វីដេអូ ក្រសួង អប់រំ កំពុង ធ្វើ ការស្រាវជ្រាវ ករណី នាយក វិទ្យាល័យ សេរីភាព វាយ សិស្ស ស្រី ម្នាក់,"['វីដេអូ', 'ក្រសួង', 'អប់រំ', 'កំពុង', 'ធ្វើ', 'ការស្រាវជ្រាវ', 'ករណី', 'នាយក', 'វិទ្យាល័យ', 'សេរីភាព', 'វាយ', 'សិស្ស', 'ស្រី', 'ម្នាក់']",15,14
96,pair1,negative,សូមរំលឹកផងដែរថា កាលពីថ្ងៃទី៨ ខែតុលា ឆ្នាំ២០២២ លោក វេង សាខុន ត្រូវបានព្រះករុណា ព្រះបាទសម្តេច ព្រះបរមនាថ នរោត្តម សីហមុនី ព្រះមហាក្សត្រនៃកម្ពុជា បានចេញព្រះរាជក្រឹត្យបញ្ចប់មុខតំណែងលោក វេង សាខុន ពីរដ្ឋមន្រតីក្រសួងកសិកម្ម រុក្ខាប្រមាញ់ និងនេសាទ...៕,សូម រំលឹក ផងដែរ កាលពី ថ្ងៃទី ខែតុលា ឆ្នាំ ២០២២ វេង សាខុន ត្រូវបាន ព្រះករុណា ព្រះបាទ សម្តេច ព្រះបរម នាថ នរោត្តម សីហមុនី ព្រះមហាក្សត្រ នៃ កម្ពុជា ចេញ ព្រះរាជ ក្រឹត្យ បញ្ចប់ មុខតំណែង វេង សាខុន រដ្ឋមន្រតី ក្រសួង កសិកម្ម រុក្ខា ប្រមាញ់ នេសាទ,"['សូម', 'រំលឹក', 'ផងដែរ', 'កាលពី', 'ថ្ងៃទី', 'ខែតុលា', 'ឆ្នាំ', '២០២២', 'វេង', 'សាខុន', 'ត្រូវបាន', 'ព្រះករុណា', 'ព្រះបាទ', 'សម្តេច', 'ព្រះបរម', 'នាថ', 'នរោត្តម', 'សីហមុនី', 'ព្រះមហាក្សត្រ', 'នៃ', 'កម្ពុជា', 'ចេញ', 'ព្រះរាជ', 'ក្រឹត្យ', 'បញ្ចប់', 'មុខតំណែង', 'វេង', 'សាខុន', 'រដ្ឋមន្រតី', 'ក្រសួង', 'កសិកម្ម', 'រុក្ខា', 'ប្រមាញ់', 'នេសាទ']",43,34
97,pair1,negative,អកប្បកិរិយាអវិជ្ជមានទាំងអស់នេះនាំមហន្តរាយដល់សង្គមខ្មែរយើងយ៉ាងប្រាកដ ។,អកប្បកិរិយា អវិជ្ជមាន ទាំងអស់ នាំមហន្តរាយ សង្គម ខ្មែរ យ៉ាង ប្រាកដ,"['អកប្បកិរិយា', 'អវិជ្ជមាន', 'ទាំងអស់', 'នាំមហន្តរាយ', 'សង្គម', 'ខ្មែរ', 'យ៉ាង', 'ប្រាកដ']",12,8
98,pair1,negative,កាត់បន្ថយបុគ្គលគ្រាប់ល្ពៅនឹងមន្រតីគ្រាប់ល្ពៅមិនងាយអស់ទេអូនស្រីអើយ អូនជាអ្នកចេះដឹងកុំខ្វល់រឿងឥតប្រយោជន៍អី ខ្ញុំរង់ចាំមើល video អូនគ្រប់ពេលណា,កាត់បន្ថយ បុគ្គល គ្រាប់ ល្ពៅ មន្រតី គ្រាប់ ល្ពៅ មិន ងាយ អស់ អូន ស្រី អើយ អូន អ្នកចេះដឹង កុំ ខ្វល់ រឿង ឥត ប្រយោជន៍ រង់ចាំ មើល video អូន គ្រប់ ពេលណា,"['កាត់បន្ថយ', 'បុគ្គល', 'គ្រាប់', 'ល្ពៅ', 'មន្រតី', 'គ្រាប់', 'ល្ពៅ', 'មិន', 'ងាយ', 'អស់', 'អូន', 'ស្រី', 'អើយ', 'អូន', 'អ្នកចេះដឹង', 'កុំ', 'ខ្វល់', 'រឿង', 'ឥត', 'ប្រយោជន៍', 'រង់ចាំ', 'មើល', 'video', 'អូន', 'គ្រប់', 'ពេលណា']",31,26
99,pair1,neutral,បាននិយាយថា នាវានោះបែងចែក១៥០បន្ទប់ហើយក្រុមអ្នកមុជទឹកកំពុងរុករកម្តងមួយបន្ទប់ៗចំណែកឯក្រុមអាជ្ញាធរបានពង្រីកតំបន់រុករកដើម្បីបញ្ចូលទាំងតំបន់ជាច្រើននៅជុំវិញតំបន់វូហានចម្ងាយ២២០គ.ម.ទៅខ្សែទឹកខាងក្រោម។,និយាយ នាវា បែងចែក ១៥០ បន្ទប់ ក្រុម អ្នកមុជទឹក កំពុង រុករក ម្តង បន្ទប់ ចំណែកឯ ក្រុម អាជ្ញាធរ ពង្រីក តំបន់ រុករក បញ្ចូល តំបន់ ជាច្រើន ជុំវិញ តំបន់ វូហាន ចម្ងាយ ២២០គ ខ្សែ ទឹក ខាងក្រោម,"['និយាយ', 'នាវា', 'បែងចែក', '១៥០', 'បន្ទប់', 'ក្រុម', 'អ្នកមុជទឹក', 'កំពុង', 'រុករក', 'ម្តង', 'បន្ទប់', 'ចំណែកឯ', 'ក្រុម', 'អាជ្ញាធរ', 'ពង្រីក', 'តំបន់', 'រុករក', 'បញ្ចូល', 'តំបន់', 'ជាច្រើន', 'ជុំវិញ', 'តំបន់', 'វូហាន', 'ចម្ងាយ', '២២០គ', 'ខ្សែ', 'ទឹក', 'ខាងក្រោម']",42,28
100,pair1,positive,ការបង្រៀន និងការសិក្សាមានជាច្រើនកម្រិតផ្សេងៗគ្នា ហើយយើងក៏កំពុងតែប្រសើរឡើងជាមួយគ្នាផងដែរ។,ការបង្រៀន ការសិក្សា មាន ជាច្រើន កម្រិត ផ្សេង កំពុងតែ ប្រសើរឡើង ជាមួយគ្នា ផងដែរ,"['ការបង្រៀន', 'ការសិក្សា', 'មាន', 'ជាច្រើន', 'កម្រិត', 'ផ្សេង', 'កំពុងតែ', 'ប្រសើរឡើង', 'ជាមួយគ្នា', 'ផងដែរ']",17,10
101,pair1,positive,"ព្រះអង្គជ័យ ស្តេចទ្រង់ទសពិធរាជធម៌ ប្រសើរណាស់, អាណាប្រជានុរាស្តរក្នុងព្រះនគរបានសុខក្សេមក្សាន្ត ឥតមានសឹកសត្រូវអ្វីឡើយ។",ព្រះអង្គ ជ័យ ស្តេច ទ្រង់ ទស ពិធ រាជធម៌ ប្រសើរ ណាស់ អាណា ប្រជានុរាស្តរ ព្រះនគរ សុខ ក្សេមក្សាន្ត ឥត មាន សឹក សត្រូវ អ្វី ឡើយ,"['ព្រះអង្គ', 'ជ័យ', 'ស្តេច', 'ទ្រង់', 'ទស', 'ពិធ', 'រាជធម៌', 'ប្រសើរ', 'ណាស់', 'អាណា', 'ប្រជានុរាស្តរ', 'ព្រះនគរ', 'សុខ', 'ក្សេមក្សាន្ត', 'ឥត', 'មាន', 'សឹក', 'សត្រូវ', 'អ្វី', 'ឡើយ']",24,20
102,pair1,negative,បើសិនជាយើងស្ទូងដោយប្រើចន្លោះគុម្ពមិនត្រឹមត្រូវទៅតាមប្រភេទដីដូចជាស្ទូងទុកចន្លោះគុម្ពស្នាក់ការធំពេកលើដីដែលពុំសូវមានជីជាតិឬទុកចន្លោះគុម្ពតូចពេកលើដីដែលមានជីជាតិនោះវាអាចធ្វើឲ្យមានការថយចុះនូវទិន្នផលដែរ,បើសិនជា ស្ទូង ប្រើ ចន្លោះ គុម្ព មិន ត្រឹមត្រូវ តាម ប្រភេទ ដី ដូចជា ស្ទូង ទុក ចន្លោះ គុម្ព ស្នាក់ការធំ ពេក ដី ពុំ សូវ មាន ជីជាតិ ទុក ចន្លោះ គុម្ព តូច ពេក ដី មាន ជីជាតិ ធ្វើឲ្យ មាន ការថយចុះ នូវ ទិន្នផល,"['បើសិនជា', 'ស្ទូង', 'ប្រើ', 'ចន្លោះ', 'គុម្ព', 'មិន', 'ត្រឹមត្រូវ', 'តាម', 'ប្រភេទ', 'ដី', 'ដូចជា', 'ស្ទូង', 'ទុក', 'ចន្លោះ', 'គុម្ព', 'ស្នាក់ការធំ', 'ពេក', 'ដី', 'ពុំ', 'សូវ', 'មាន', 'ជីជាតិ', 'ទុក', 'ចន្លោះ', 'គុម្ព', 'តូច', 'ពេក', 'ដី', 'មាន', 'ជីជាតិ', 'ធ្វើឲ្យ', 'មាន', 'ការថយចុះ', 'នូវ', 'ទិន្នផល']",47,35
103,pair1,neutral,គ.ឱពលិកម្មនោះមាន៥យ៉ាងអ្នកឯងស្តាប់ចុះ។,ឱពលិកម្ម មាន ៥យ៉ាង អ្នកឯង ស្តាប់ ចុះ,"['ឱពលិកម្ម', 'មាន', '៥យ៉ាង', 'អ្នកឯង', 'ស្តាប់', 'ចុះ']",9,6
104,pair1,negative,ជាថ្មីម្តងទៀត ទាំងនេះគឺជារឿងរ៉ាវដែលរដ្ឋាភិបាលលោក ហ៊ុន សែន ធ្វើឡើងដើម្បីដាក់សម្ពាធកាន់តែខ្លាំងមកលើកញ្ញា សេង ធារី និងដើម្បីធ្វើឱ្យជីវិតរបស់កញ្ញាកាន់តែវេទនា ព្រមទាំងព្យាយាមបំបាក់ស្មារតីកញ្ញា។,ជាថ្មី ម្តង ទៀត គឺជា រឿងរ៉ាវ រដ្ឋាភិបាល ហ៊ុន សែន ធ្វើឡើង ដាក់ សម្ពាធ កាន់តែ ខ្លាំង កញ្ញា សេង ធារី ធ្វើឱ្យ ជីវិត កញ្ញា កាន់តែ វេទនា ព្រមទាំង ព្យាយាម បំបាក់ ស្មារតី កញ្ញា,"['ជាថ្មី', 'ម្តង', 'ទៀត', 'គឺជា', 'រឿងរ៉ាវ', 'រដ្ឋាភិបាល', 'ហ៊ុន', 'សែន', 'ធ្វើឡើង', 'ដាក់', 'សម្ពាធ', 'កាន់តែ', 'ខ្លាំង', 'កញ្ញា', 'សេង', 'ធារី', 'ធ្វើឱ្យ', 'ជីវិត', 'កញ្ញា', 'កាន់តែ', 'វេទនា', 'ព្រមទាំង', 'ព្យាយាម', 'បំបាក់', 'ស្មារតី', 'កញ្ញា']",37,26
105,pair1,positive,ជាចុងក្រោយគាត់សូមអរគុណដល់ក្រុមការងាររ៉ាក់ដែលបានផ្តល់ការប្រឹក្សានិងការធ្វើតេស្តឈាមជូនគាត់ដោយមិនគិតថវិការហើយថែមទាំងបានផ្តល់ទំនុកចិត្តដល់គាត់ធ្វើឲ្យគាត់ទទួលសេវាបានទាន់ពេលវេលាគ្មានចេញជារោគសញ្ញាបង្ហាញឲ្យអ្នកដ៏ទៃដឹងនិងអាចធ្វើឲ្យគាត់មានសុខភាពល្អ,ចុងក្រោយ សូម អរគុណ ក្រុមការងារ រ៉ាក់ ផ្តល់ ការប្រឹក្សា ការធ្វើតេស្ត ឈាម ជូន មិន គិត ថវិការ ថែមទាំង ផ្តល់ ទំនុកចិត្ត ធ្វើឲ្យ ទទួល សេវា ទាន់ ពេលវេលា គ្មាន ចេញ រោគសញ្ញា បង្ហាញ ឲ្យ ដ៏ទៃ ដឹង ធ្វើឲ្យ មាន សុខភាព ល្អ,"['ចុងក្រោយ', 'សូម', 'អរគុណ', 'ក្រុមការងារ', 'រ៉ាក់', 'ផ្តល់', 'ការប្រឹក្សា', 'ការធ្វើតេស្ត', 'ឈាម', 'ជូន', 'មិន', 'គិត', 'ថវិការ', 'ថែមទាំង', 'ផ្តល់', 'ទំនុកចិត្ត', 'ធ្វើឲ្យ', 'ទទួល', 'សេវា', 'ទាន់', 'ពេលវេលា', 'គ្មាន', 'ចេញ', 'រោគសញ្ញា', 'បង្ហាញ', 'ឲ្យ', 'ដ៏ទៃ', 'ដឹង', 'ធ្វើឲ្យ', 'មាន', 'សុខភាព', 'ល្អ']",51,32
106,pair1,neutral,ថ្លៃឈ្នួលកម្លាំងពលកម្មក៏មានការប្រែប្រួលទៅតាមប្រភេទការងារផ្សេងៗដែរ ដូចជាការភ្ជួរដីដកស្ទូងធ្វើស្មៅច្រូត និងបោកជាដើមឬពេលមមាញឹកនៃការងារ,ថ្លៃ ឈ្នួល កម្លាំង ពលកម្ម មាន ការប្រែប្រួល តាម ប្រភេទ ការងារ ផ្សេង ដូចជា ការភ្ជួរ ដី ដក ស្ទូង ធ្វើ ស្មៅ ច្រូត បោក ជាដើម មមាញឹក នៃ ការងារ,"['ថ្លៃ', 'ឈ្នួល', 'កម្លាំង', 'ពលកម្ម', 'មាន', 'ការប្រែប្រួល', 'តាម', 'ប្រភេទ', 'ការងារ', 'ផ្សេង', 'ដូចជា', 'ការភ្ជួរ', 'ដី', 'ដក', 'ស្ទូង', 'ធ្វើ', 'ស្មៅ', 'ច្រូត', 'បោក', 'ជាដើម', 'មមាញឹក', 'នៃ', 'ការងារ']",30,23
107,pair1,positive,ការគេងឆ្អែតគ្រប់គ្រាន់ពេលយប់ ជាគន្លឹះសំខាន់ក្នុងការជំរុញឲ្យរាងកាយអ្នកមានថាមពលគ្រប់គ្រាន់សម្រាប់សកម្មភាពប្រចាំថ្ងៃដូចជាការសិក្សា និងបំពេញការងារ នៅព្រឹកស្អែក។,ការ គេង ឆ្អែត គ្រប់គ្រាន់ យប់ គន្លឹះ សំខាន់ ការជំរុញ ឲ្យ រាងកាយ មាន ថាមពល គ្រប់គ្រាន់ សកម្មភាព ប្រចាំ ថ្ងៃ ដូចជា ការសិក្សា បំពេញ ការងារ ព្រឹក ស្អែក,"['ការ', 'គេង', 'ឆ្អែត', 'គ្រប់គ្រាន់', 'យប់', 'គន្លឹះ', 'សំខាន់', 'ការជំរុញ', 'ឲ្យ', 'រាងកាយ', 'មាន', 'ថាមពល', 'គ្រប់គ្រាន់', 'សកម្មភាព', 'ប្រចាំ', 'ថ្ងៃ', 'ដូចជា', 'ការសិក្សា', 'បំពេញ', 'ការងារ', 'ព្រឹក', 'ស្អែក']",30,22
108,pair1,negative,ទោះជាយ៉ាងណា វិបត្តិទឹក និងអនាម័យនៅតែជាបញ្ហាប្រឈម ជាពិសេសសម្រាប់អ្នករស់នៅតាមជនបទ។,ទោះជា យ៉ាងណា វិបត្តិ ទឹក អនាម័យ នៅតែ បញ្ហា ប្រឈម ជាពិសេស រស់ តាម ជនបទ,"['ទោះជា', 'យ៉ាងណា', 'វិបត្តិ', 'ទឹក', 'អនាម័យ', 'នៅតែ', 'បញ្ហា', 'ប្រឈម', 'ជាពិសេស', 'រស់', 'តាម', 'ជនបទ']",18,12
109,pair1,negative,បើសិនជាមានរឿងនេះមេបាខ្លះគេប្រកាន់ គេនឹងទៅតាមកាច់សមាជិកគ្រួសារណាម្នាក់ឲ្យឈឺ រហូតតាមរកស្រតីប្រព្រឹត្តកំហុសនោះឃើញតាមរយៈបូលពងមាន់។,បើសិនជា មាន រឿង មេបា ខ្លះ ប្រកាន់ តាម កាច់ សមាជិក គ្រួសារ ម្នាក់ ឲ្យ ឈឺ តាម រក ស្រតី ប្រព្រឹត្ត កំហុស ឃើញ តាមរយៈ បូល ពង មាន់,"['បើសិនជា', 'មាន', 'រឿង', 'មេបា', 'ខ្លះ', 'ប្រកាន់', 'តាម', 'កាច់', 'សមាជិក', 'គ្រួសារ', 'ម្នាក់', 'ឲ្យ', 'ឈឺ', 'តាម', 'រក', 'ស្រតី', 'ប្រព្រឹត្ត', 'កំហុស', 'ឃើញ', 'តាមរយៈ', 'បូល', 'ពង', 'មាន់']",32,23
110,pair1,neutral,ហេតុនេះហើយទើប ទម្លាប់ល្អក្នុងការគេងគួរបណ្តុះចាប់ពីក្មេងទៅ។,ហេតុ ទើប ទម្លាប់ ល្អ ការគេង គួរ បណ្តុះ ចាប់ពី ក្មេង,"['ហេតុ', 'ទើប', 'ទម្លាប់', 'ល្អ', 'ការគេង', 'គួរ', 'បណ្តុះ', 'ចាប់ពី', 'ក្មេង']",14,9
111,pair1,positive,ទោះយ៉ាងណា លោក សុខនឿន បញ្ជាក់ថា និន្នាការរបស់ប្រជាជនក្នុងស្រុកចំពោះការស្នាក់នៅខុនដូក៏មានការកើនឡើងខ្លះៗផងដែរនាពេលនេះ ខណៈអ្នកវិនិយោគមួយចំនួនក៏បាននិងកំពុងបែរមកអតិថិថជនក្នុងស្រុកជំនួសឱ្យអតិថិជនក្រៅស្រុកផងដែរ។,ទោះ យ៉ាងណា សុខ នឿន បញ្ជាក់ និន្នាការ ប្រជាជន ស្រុក ការស្នាក់ ខុនដូ មាន ការកើនឡើង ខ្លះ ផងដែរ នា ពេលនេះ ខណៈ វិនិយោគ មួយចំនួន កំពុង បែរ អតិថិថ ជន ស្រុក ជំនួស ឱ្យ អតិថិជន ក្រៅ ស្រុក ផងដែរ,"['ទោះ', 'យ៉ាងណា', 'សុខ', 'នឿន', 'បញ្ជាក់', 'និន្នាការ', 'ប្រជាជន', 'ស្រុក', 'ការស្នាក់', 'ខុនដូ', 'មាន', 'ការកើនឡើង', 'ខ្លះ', 'ផងដែរ', 'នា', 'ពេលនេះ', 'ខណៈ', 'វិនិយោគ', 'មួយចំនួន', 'កំពុង', 'បែរ', 'អតិថិថ', 'ជន', 'ស្រុក', 'ជំនួស', 'ឱ្យ', 'អតិថិជន', 'ក្រៅ', 'ស្រុក', 'ផងដែរ']",45,30
112,pair1,neutral,នេះបើតាមសេចក្តីប្រកាសព័ត៌មានរបស់រដ្ឋបាលព្រៃឈើ នៅថ្ងៃទី១៦ ខែកញ្ញា ឆ្នាំ២០២២។,តាម សេចក្តីប្រកាស ព័ត៌មាន រដ្ឋបាល ព្រៃឈើ ថ្ងៃទី ១៦ ខែកញ្ញា ឆ្នាំ ២០២២,"['តាម', 'សេចក្តីប្រកាស', 'ព័ត៌មាន', 'រដ្ឋបាល', 'ព្រៃឈើ', 'ថ្ងៃទី', '១៦', 'ខែកញ្ញា', 'ឆ្នាំ', '២០២២']",15,10
113,pair1,neutral,រដ្ឋាភិបាលបានប្រាប់ឱ្យដឹងថា ខ្លួនកំពុងតែដំណើរការឆ្ពោះទៅរកការបង្កើតតុលាការការងារនៅកម្ពុជា។,រដ្ឋាភិបាល ប្រាប់ ឱ្យដឹង ខ្លួន កំពុងតែ ដំណើរការ ឆ្ពោះ ទៅរក ការបង្កើត តុលាការ ការងារ កម្ពុជា,"['រដ្ឋាភិបាល', 'ប្រាប់', 'ឱ្យដឹង', 'ខ្លួន', 'កំពុងតែ', 'ដំណើរការ', 'ឆ្ពោះ', 'ទៅរក', 'ការបង្កើត', 'តុលាការ', 'ការងារ', 'កម្ពុជា']",16,12
114,pair1,neutral,នាយករដ្ឋមន្រ្តីថៃ ប្រាយុទ្ធ ចាន់អូចា នៅថ្ងៃទី១០ ខែតុលា ឆ្នាំ២០២២នេះ បានបញ្ជាឱ្យមានការរឹតបន្តឹងទៅលើច្បាប់នៃការប្រើប្រាស់កាំភ្លើងនៅក្នុងប្រទេសខ្លួន បន្ទាប់ពីមានហេតុការណ៍បាញ់សម្លាប់រង្គាលនៅក្នុងមណ្ឌលថែទាំកុមារ។,នាយក រដ្ឋមន្រ្តី ថៃ ប្រាយុទ្ធ ចាន់ អូចា ថ្ងៃទី ១០ ខែតុលា ឆ្នាំ ២០២២ បញ្ជា ឱ្យ មាន ការរឹតបន្តឹង ច្បាប់ នៃ ការប្រើប្រាស់ កាំភ្លើង នៅក្នុង ប្រទេស ខ្លួន បន្ទាប់ពី មាន ហេតុការណ៍ បាញ់ សម្លាប់ រង្គាល នៅក្នុង មណ្ឌល ថែទាំ កុមារ,"['នាយក', 'រដ្ឋមន្រ្តី', 'ថៃ', 'ប្រាយុទ្ធ', 'ចាន់', 'អូចា', 'ថ្ងៃទី', '១០', 'ខែតុលា', 'ឆ្នាំ', '២០២២', 'បញ្ជា', 'ឱ្យ', 'មាន', 'ការរឹតបន្តឹង', 'ច្បាប់', 'នៃ', 'ការប្រើប្រាស់', 'កាំភ្លើង', 'នៅក្នុង', 'ប្រទេស', 'ខ្លួន', 'បន្ទាប់ពី', 'មាន', 'ហេតុការណ៍', 'បាញ់', 'សម្លាប់', 'រង្គាល', 'នៅក្នុង', 'មណ្ឌល', 'ថែទាំ', 'កុមារ']",38,32
115,pair1,negative,យើងអាចស៊ើបអង្កេតការរំលោភបំពាន និងការធ្វេសប្រហែស បណ្តុះបណ្តាលមនុស្ស និងធ្វើឱ្យប្រាកដថាកន្លែងនោះកំពុងប្រព្រឹត្តិមនុស្សត្រឹមត្រូវ។,ស៊ើបអង្កេត ការរំលោភបំពាន ការធ្វេសប្រហែស បណ្តុះបណ្តាល មនុស្ស ធ្វើឱ្យ ប្រាកដ កន្លែង កំពុង ប្រព្រឹត្តិ មនុស្ស ត្រឹមត្រូវ,"['ស៊ើបអង្កេត', 'ការរំលោភបំពាន', 'ការធ្វេសប្រហែស', 'បណ្តុះបណ្តាល', 'មនុស្ស', 'ធ្វើឱ្យ', 'ប្រាកដ', 'កន្លែង', 'កំពុង', 'ប្រព្រឹត្តិ', 'មនុស្ស', 'ត្រឹមត្រូវ']",19,12
116,pair1,negative,រដ្ឋមន្ត្រីក្រសួងសុខាភិបាលតួកគី លោក Fahrettin Koca បានសរសេរនៅលើបណ្តាញសង្គមធ្វីតធើររបស់លោកថា មានមនុស្សចំនួន ២៨ នាក់បានស្លាប់បាត់បង់ជីវិត នៅក្នុងឧបទ្ទវហេតុនេះ ខណៈក្រុមសង្គ្រោះបន្ទាន់បានជួយសង្គ្រោះមនុស្សចំនួន ៥៨ នាក់ចេញពីអណ្តូងរ៉ែកើតហេតុ។,រដ្ឋមន្ត្រី ក្រសួង សុខាភិបាល តួកគី Fahrettin Koca សរសេរ នៅលើ បណ្តាញ សង្គម ធ្វីត ធើរ មាន មនុស្ស ចំនួន ២៨ នាក់ ស្លាប់ បាត់បង់ជីវិត នៅក្នុង ឧបទ្ទវហេតុ ខណៈ ក្រុម សង្គ្រោះ បន្ទាន់ ជួយសង្គ្រោះ មនុស្ស ចំនួន ៥៨ នាក់ ចេញ អណ្តូង រ៉ែ កើត ហេតុ,"['រដ្ឋមន្ត្រី', 'ក្រសួង', 'សុខាភិបាល', 'តួកគី', 'Fahrettin', 'Koca', 'សរសេរ', 'នៅលើ', 'បណ្តាញ', 'សង្គម', 'ធ្វីត', 'ធើរ', 'មាន', 'មនុស្ស', 'ចំនួន', '២៨', 'នាក់', 'ស្លាប់', 'បាត់បង់ជីវិត', 'នៅក្នុង', 'ឧបទ្ទវហេតុ', 'ខណៈ', 'ក្រុម', 'សង្គ្រោះ', 'បន្ទាន់', 'ជួយសង្គ្រោះ', 'មនុស្ស', 'ចំនួន', '៥៨', 'នាក់', 'ចេញ', 'អណ្តូង', 'រ៉ែ', 'កើត', 'ហេតុ']",45,35
117,pair1,negative,សម្រាប់អ្នកឃ្លាំមើល ការកាត់ទោសដោយពិន័យជាប្រាក់រហូតដល់៧៥ម៉ឺនដុល្លារ «ពីបទបរិហាកេរ្តិ៍»នោះ គឺជាដាក់សម្ពាធទៅលើគណបក្សប្រឆាំងមុនការបោះឆ្នោតថ្នាក់ជាតិមកដល់។,អ្នកឃ្លាំមើល ការកាត់ទោស ពិន័យ ប្រាក់ រហូតដល់ ៧៥ ម៉ឺន ដុល្លារ បទ បរិហាកេរ្តិ៍ គឺជា ដាក់ សម្ពាធ គណបក្ស ប្រឆាំង មុន ការបោះឆ្នោត ថ្នាក់ ជាតិ មកដល់,"['អ្នកឃ្លាំមើល', 'ការកាត់ទោស', 'ពិន័យ', 'ប្រាក់', 'រហូតដល់', '៧៥', 'ម៉ឺន', 'ដុល្លារ', 'បទ', 'បរិហាកេរ្តិ៍', 'គឺជា', 'ដាក់', 'សម្ពាធ', 'គណបក្ស', 'ប្រឆាំង', 'មុន', 'ការបោះឆ្នោត', 'ថ្នាក់', 'ជាតិ', 'មកដល់']",29,20
118,pair1,negative,(ខេត្តបាត់ដំបង)៖ ប្រធានគណៈបញ្ជាការឯកភាពរដ្ឋបាលខេត្ត និងជាអភិបាលខេត្តបាត់ដំបង ឯកឧត្តម សុខ លូ បានដាក់បញ្ជាជាថ្មីដល់រដ្ឋបាលស្រុកពាក់ព័ន្ធទាំងអស់ បន្តចុះជំរឿនឧបករណ៍នេសាទខុសច្បាប់ ខណៈបទល្មើសនេសាទនៅតែបន្តកើតមាន។,ខេត្ត បាត់ដំបង ប្រធាន គណៈ បញ្ជាការ ឯកភាព រដ្ឋបាល ខេត្ត អភិបាល ខេត្ត បាត់ដំបង ឯកឧត្តម សុខ លូ ដាក់ បញ្ជា ជាថ្មី រដ្ឋបាល ស្រុក ពាក់ព័ន្ធ ទាំងអស់ បន្ត ចុះ ជំរឿន ឧបករណ៍ នេសាទ ខុស ច្បាប់ ខណៈ បទល្មើស នេសាទ នៅតែ បន្ត កើតមាន,"['ខេត្ត', 'បាត់ដំបង', 'ប្រធាន', 'គណៈ', 'បញ្ជាការ', 'ឯកភាព', 'រដ្ឋបាល', 'ខេត្ត', 'អភិបាល', 'ខេត្ត', 'បាត់ដំបង', 'ឯកឧត្តម', 'សុខ', 'លូ', 'ដាក់', 'បញ្ជា', 'ជាថ្មី', 'រដ្ឋបាល', 'ស្រុក', 'ពាក់ព័ន្ធ', 'ទាំងអស់', 'បន្ត', 'ចុះ', 'ជំរឿន', 'ឧបករណ៍', 'នេសាទ', 'ខុស', 'ច្បាប់', 'ខណៈ', 'បទល្មើស', 'នេសាទ', 'នៅតែ', 'បន្ត', 'កើតមាន']",42,34
119,pair1,neutral,នេះបើតាមរយៈសេចក្តីថ្លែងការណ៍របស់ក្រសួងការបរទេសកម្ពុជា ដែលបានចេញកាលពីយប់ថ្ងៃទី៤ ខែ តុលា ឆ្នាំ២០២២។,តាមរយៈ សេចក្តីថ្លែងការណ៍ ក្រសួង ការបរទេស កម្ពុជា ចេញ កាលពី យប់ ថ្ងៃទី៤ ខែ តុលា ឆ្នាំ ២០២២,"['តាមរយៈ', 'សេចក្តីថ្លែងការណ៍', 'ក្រសួង', 'ការបរទេស', 'កម្ពុជា', 'ចេញ', 'កាលពី', 'យប់', 'ថ្ងៃទី៤', 'ខែ', 'តុលា', 'ឆ្នាំ', '២០២២']",19,13
